TEXTO;VIOLENCIA;Mención MUJER;Mención HOMBRE;Dirigido MUJER;Dirigido HOMBRE
@MasMadrid__ Que te vea t puta madre y los de t calaa, asquerosa.  AYUSO AYUSO AYUSO AYUSO AYUSO AYUSO AYUSO AYUSO AYUSO AYUSO AYUSO AYUSO AYUSO AYUSO AYUSO;1;1;0;1;0
"@IreneMontero yo a mi hijo ""varn"" tambin le recomiendo que no vuelva a casa solo y borracho, a ver, q ellos tambin son vulnerables machistona";1;1;0;1;0
@DocarmoOscar @ByebyeEme espaa se descojona de Ayuso, se ha convertido en un monigote freak ya ha convertido a los madrileos en el hazmerreir de Espaa gracias a sus constantes ninguneos y desprecios a otras comunidades. Hasta los suyos de otras comunidades estan hasta la puta polla de ella;1;1;0;1;0
@IreneMontero Pero que lastima de tantas mujeres preparadas y capaces y que tengamos ESTO de menestra...que cruz!;1;1;0;1;0
@josevico4 Asco asco le estamos tomando a Madrit por culpa de la Ayuso;1;1;1;1;0
@IreneMontero No te esfuerces...la frasecita est a tu altura. No esperbamos menos teniendo en cuenta tu nivel.;1;1;0;1;0
@IreneMontero No se puede ser ms pattica , no ests preparada ni para dirigir tu casa , como intentas dirigir un ministerio ? Ahhh ya ya;1;1;0;1;0
@Monica_Garcia_G Pero que cansina eres con Ayuso, que no vas a ser presidenta, que no tienes condicin ni tienes ni puta idea, que sos un desastre, que no queremos comunismo.;1;1;0;1;0
@IreneMontero Mira lo que dice la arrastrada y miserable de Cristina Segu https://t.co/nMcjcsCnDU;1;1;0;1;0
Que asco me da Ayuso, que asco;1;1;0;1;0
@PabloAranguena @IdiazAyuso Ya quisirais mucho poder lavarle las bragas a Ayuso. Porque debe ser muy ingrato y poco gratificante sabiendo lo hijo de puta que es, estar lamindole contintunuamente el culo a Snchez el Embustero, sin saber cuando te pegar una patada.;1;1;1;1;0
@Alexanderklei @youlynsunday Tenga el pene grande o no, Ese no es tu problema, tu comentario esta de mas. #Ridicula;1;1;0;1;0
"@IreneMontero @IgualdadGob  Irene.  Otra para cantar:  ""Antes de que me coma el coo un #facha, prefiero llegar sola y Borracha""  Es un poco ordinaria, pero le va como un guante muchas de vosotras.";1;1;0;1;0
@IreneMontero ANDA YA, ERUDITA, QUE PARECES UNA VENDEDORA DE ALFOMBRAS...;1;1;0;1;0
@Lily_39069 @Fernand35932695 Ayuso nos da asco.;1;1;0;1;0
@HPodemita Comunista tu PM, he votado a la derecha, pero lo que hace la puta Demente de AYUSO, y PP es matar a gente que no es poltica y toda la vida han luchado para tener derechos a sus impuestos de toda una vida d trabajando.;1;1;0;1;0
@IreneMontero Eres una veguenza y la prueba del producto de la educacin socialista...;1;1;0;1;0
@IreneMontero Que te lo crees t q Madrid dice no a Ayuso, deja de soar cajera!!! Esta manifa  es para para fortalecer ms a Ayuso y a los madrileos para volverla a elegir, as q date un golpe en esa cabeza de odio q tienes, igual te viene hasta bien, asco das;1;1;0;1;0
@IreneMontero Posdata tu Irene Montero eres la mayor maltratadora de hombres en Espaa Aparte confundes a las #MUJERS Y LAS PERJUDICAS  ERES una burda imitacin de Pablo Iglesias  No tienes personalidad propia y por eso eres la menos indicada para defender a las #MUJERES;1;1;1;1;0
@IreneMontero Y lo querer  azotar a Maril Montero hasta hacerla sangrar no es machismo?;1;1;0;1;0
@rosadiezglez No como Ayuso que est preocupadsima por la sanidad y la gente, por eso dej morir slos y sin atender a los ancianos en las residencias  Dais mucho asco;1;1;0;1;0
@isatielmes @IdiazAyuso @maca_puentes @fernavillalain @davidrugo @ismaelquesada @SerranoAlfonso @PPAsamblea @ppmadrid @corralcpedro @luisdacadenas @alberloav No s si Ayuso es una puta, pero s que creo firmemente que es una psicpata de manual.;1;1;1;1;0
@IreneMontero Defi nitivamente, a ud le faltan dos mareas.;1;1;0;1;0
@IreneMontero Si te roban y no hay cmaras ni testigos, los jueces tienen una serie de pruebas, como las testificales o los testigos.  Ni tu sabes lo q dices... Impresentable. No puedes ni defender la basura q propones.  Despierta, q para estar en el gobierno se necesita ms q saber moverse;1;1;0;1;0
La bribona de la #Ayuso/ Se carg la sanidad/ y por eso yo la acuso/ de su poca integridad/ Puta, puta, puta/ la fascista es absoluta/ con la plata disoluta/ y de Vox la prostituta,  #AyusoAPrision #AyusoVeteYa . https://t.co/QDucvu0xTD;1;1;0;1;0
Llamar asesina a Ayuso es de forma no irnica muy de defender derechos y tiene mucho que ver con una tendencia ideolgica llamada 'no ser un hijo de la gran puta'. https://t.co/1bHIf35Bxk;1;1;0;1;0
"@laSextaTV Y as nos sentimos. Es cierto que eres un mquina y sabes usar a la gente, pero nos enseasteis a reciclar y el envoltorio tambin lo tiramos, periodista de La Salada. Por no llamarte ""Hijo de Puta"" directamente, que es de lo que dan ganas.";1;1;0;1;0
@LaSuki7 @seanmamo_11tw @Susana___Perez A mi Ayuso me da asco , si te vale? Jajaja;1;1;0;1;0
@okdiario Asco de Ayuso nos va a matar a todes;1;1;0;1;0
@IreneMontero @IgualdadGob Sola, borracha, y luego te encuentra la polica por la calle y te pregunta si llevas minifalda no? Marquesa no nos trate de incultas;1;1;0;1;0
@IreneMontero Ojal tambin libre de mujeres y hombres borrachos. Ridcula!;1;1;1;1;0
@PGuillermoSerra Y la hija de la gran puta de ayuso haciendole el caldo de cultivo a los que quieren ganar dinero con  esto.  Y lo mismo digo.para cualquier politico que no hace las cosas por el pueblo.  Revolucion.;1;1;1;1;0
Lo ltimo es una mujer q no se reconozca #RIDCULA;1;1;0;1;0
@MarcoAur1981 Y la doctora Mnica - enemiga acrrima de Ayuso - y q slo busca el qutate t para ponerme yo, en lugar de APORTAR al bien comn, lo q hace es sabotear y envenenar a los sanitarios con el nico fin de beneficiarse ella polticamente - Da Asco. Ojal y su formacin desaparezca.;1;1;1;1;0
@IreneMontero Si supieses el asco que me das...;1;1;0;1;0
@IreneMontero La mamarracha esta diciendo sandeces...;1;1;0;1;0
@rosadiezglez Yo a Ayuso le daba! La sanidad en Madrid? Una puta mierda;1;1;0;1;0
@ElTeatroDeWill Ya lo e dicho hac tiempo Ayuso no tiene ni puta idea.;1;1;0;1;0
@Monica_Garcia_G Que puta nazi eres. Quin no piensa como vosotros actuais de forma repugnante. Mira las urnas MONICACAAAAAA!!! Que tiene mayora absoluta!!!! Que regalabais 20 y un bocadillo para ir a vuestra manifestacin de la mentira!! Que te follen que ayuso seguir y no te votarn.;1;1;0;1;0
@IreneMontero TE ESCUCHO Y ME  DAS PENA, SI LO QUE DICES CREES QUE ES LIBERACIN DE LA MUJER ESTAS ENFERMA;1;1;0;1;0
@IreneMontero @PabloIglesias Tu que no has trabajado en nada , bueno ..tener una relacin con jefe de filas y ya eres ministra ...as nos va ese es tu gran curriculum , en los ochenta te llamaramos otra cosa ...;1;1;1;1;0
Esta presunta homicida @IdiazAyuso es un asco, est logrando su verdadera intencin PRIVATIZAR Las listas de espera en la sanidad madrilea se disparan un 42% con Ayuso https://t.co/29RHMV8Mpl;1;1;0;1;0
@cop0nbendito @Puntual24H Yo no he votado a Ayuso y me la estoy comiendo con patatas que asco de ta.;1;1;0;1;0
@IreneMontero Violencia machista tambin es q salga tu maridito a defenderte porque ponemos en tela de juicio tu labor en el ministerio, como si t no fueras capaz, como en aquel video en el q te tapaba la boca, porque aqu el que lleva los pantalones es l, y t, pues a obedecer o a fregar.;1;1;1;1;0
La puta ladrona de cuadros que cre la caja B del PP de Madrid defendiendo a su pupila asesina Ayuso https://t.co/Tr574PVwcZ;1;1;0;1;0
@IreneMontero Eres una cnica, no te hagas la loca, tu eslogan incita al consumo de alcohol.;1;1;0;1;0
@IdiazAyuso AYUSO DAS ASCO,no convences a nadie con tu discurso,soluciona la sanidad en tu comunidad,y espero que te juzguen por las muertes en las residencias en tu comunidad.;1;1;0;1;0
@IreneMontero @PabloIglesias Tu misma eres una chapuza!!! Eres feliz aumentando las divisiones y conflictos sociales;1;1;1;1;0
@IreneMontero @PabloIglesias Simplemente barriobajera. Menuda defensa de la dignidad de las mujeres borrachas y a la vez de sus derechos. Que poco tino;1;1;1;1;0
Yo no soy feminista ni de izquierdas. AYUSO PUTA https://t.co/kRNueoENWH;1;1;0;1;0
@Monica_Garcia_G Vaya puta pesadilla. Csate con Ayuso diooooo;1;1;0;1;0
@IreneMontero @IgualdadGob IRENE, de galapagar se te va la olla, estas mal muy mal.;1;1;0;1;0
@SergioPerezben1 @aterra2s Y los casi 8000 ancianos en l comunidad de madrid tambin los mato el PSOE o la puta loca de ayuso . Los de las cunetas tambin los mat la izquierda no ? y tampoco negoci el pp con ETA en con Aznar y cuando todava estaba caliente el cuerpo de ngel blanco . Dais ascazo;1;1;0;1;0
@IreneMontero Me van los braguetazos y a ti?;1;1;0;1;0
@IreneMontero Tu eres tonta pero de verdad ....;1;1;0;1;0
@IreneMontero Enhorabuena por la basura de campaa! https://t.co/ZD5Cf1AffD;1;1;0;1;0
Dnde ests Ayuso? Que ests disfrutando del desastre de manifestacin por la sanidad pblica en Madrid? es que veo que no twitteas sin vergenza, dimisin ya, tampoco olvidamos lo que hiciste con los abuelos fallecidos en las residencias, tendrs que pagar por ello,dais asco https://t.co/HtN8KzVf6M;1;1;0;1;0
Hijos de puta asesinos: Ayuso @ComunidadMadrid Escuchen el audio de una vctima del protocolo asesino de Ayuso. https://t.co/VVNFXI9VMn;1;1;0;1;0
@IreneMontero Eres la vergenza de las mujeres.;1;1;0;1;0
@IreneMontero Que poco imaginacin y coerencia tienes hija... Ya se te poda haber ocurrido una frase mas brillante pero claro... Si es que no das para mas...;1;1;0;1;0
@IreneMontero No sabes decir nada mas que idioteces. Denota tu carcter y tu inteligencia que no sirves ni para conducir un camin de basura;1;1;0;1;0
Ayuso hija de puta y subnormal da igual cuando leas esto;1;1;0;1;0
@jl_sastre Basura es Ayuso y es una asesina de ancianos y la justicia cruzada de brazos ,es corrupta es mentirosa y para colmo una franquista de cuidado ,est mujer no tena que existir en este pas ya muri franco para tener a otra hija de puta de esta clase nuseas meda cada vez que la v;1;1;1;1;0
@RubenHood15M Ayuso, a tu puta casa, asesina #AyusoAPrisin;1;1;0;1;0
@ErnestMenville @crpandemonium Los hijos de Satans seguirn regalando la Sanidad a la Privada. Lasquety da asco. La Daz Ayuso pena.;1;1;1;1;0
Selenators, @selenagomez ya casi se muere la burla total de la industria musical, por fin el mundo se va a depurar con la muerte de esta Lupucienta, amn y gracias diosito... #Seleperro #Rin #Zorra #Lupus https://t.co/yVHRfDpm5c;1;1;0;1;0
@IreneMontero Usted vive en el mundo de la piruleta. Usted trata a otras mujeres como disminuidas. Usted usa a otras mujeres con fines partidistas, para justificar y perpetuar el yugo supremacista. Por favor, saque sus sucias manos de nuestras vidas.;1;1;0;1;0
@laSextaXplica Afraaaaaaa, si no, quieres politizar lo de la Sanidad madrilea, sin duda una de las mejores del mundo, deja de un puta vez en paz a ayuso , que eres muy cansina. Cada vez que hablas le das votos a la gran ayuso .  Ojal maana seais cuatro gatos, sinvergenzas;1;1;1;1;0
Ale Feijoo a mentir, manipular y contra la democracia, para que Ayuso no te quite el asiento  Asco das asco;1;0;1;0;1
@rmartinpalacios @PSOE Endocrino es de 7 meses....me da asco y vergenza que el canalla del Revilla est pasendose por los medios de comunicacin y nadie le diga nada. Y ayuso sea la mala de la pelcula...porque todo el mundo sabe que se va a cargar a Pinocho cmo hizo con el cheposo. Viva Ayuso.;1;1;1;0;1
@ierrejon Va dar una leccin de como hacer presidenta del gobierno nacional a Isabel Daz Ayuso y de cmo despertar y aumentar mucho ms an el desprecio y asco que os tenemos millones y millones de espaoles y madrileos. Patticos.;1;1;1;0;1
@AlvaroUribeVel Definitivamente, el ladrn juzga por su condicin. #Ridculo;1;0;1;0;1
@laSextaTV Es que es mentira?, Cuantas veces habis llevado a los Socialcomunistas para que den mtines antes la cmaras? no todo Atresmedia es igual, no es lo mismo el sectarismo de Ferreras,  que la imparcialidad de Vicente Valls;1;0;1;0;1
@CiudadanosCs Uff!, anda que vosotros que habis apoyado la ley de Irene Montero. Vaya asco de polticos ineptos que tenenos. Y Feijoo otro inepto Ayuso es la the nica que vale!;1;1;1;0;1
@SuperRoStar Asco de tu poca vergenza, defendiendo una ley que est sacando a la calle a violadores y pederastas....me gustara leer tus comentarios si hubiera sido Ayuso  Correcaminos!!!;1;1;1;0;1
@RoZulo1 @Fran_Guerrero82 Salieron 4 gatos y Ayuso gobierna y a ti Fran te quedan 2 telediarios para estar en la puta calle con el ex coletas;1;1;1;0;1
@IreneMontero Y con este MACHISTA que se define as mismo como psicpata que hacemos???.  https://t.co/ts4eXuoq0S;1;1;1;0;1
@JC_C_A Otro como la Ayuso que culpa de su mala gestin a todo el mundo. Asco!;1;1;1;0;1
@pilichus @riberaggio @SerranoAlfonso @ComunidadMadrid @populares Dios, sois talibanes, troncos.  En fin, desisto. Seguid pidiendo a Ayuso que genere mdicos, que vais a atajar el problema que tanto os importa de puta madre.;1;1;0;0;1
@soy_502 Y las feministas no van a protestar? Que este payaso cobarde ponga a mujeres a su servicio para protegerse ! #Patetico #Ridiculo;1;1;1;0;1
Conforme celebra los goles del barsa pipas alcacer jurara que desde pequeo formama parte de la masa y nunca jugador de paterna. #decepcionante #fracasado #desterrado#desterrado;1;0;1;0;1
"@OnlyHAL2 Cuando ese hijo de puta entre en la crcel quedara inhabilitada la posibilidad de ""y los ERES qu?"" pero Ayuso y Feijo con sus muertes, mas de 10.000, no se van a librar de su responsabilidad, al menos a nivel social y poltico.";1;1;1;0;1
#AlavsAtleti hasta cundo se me va a permitir a Diego Costa hacer lo que le sale de los huevos en todos los campos que pisa?yo no estaria orgulloso de tener en mi equipo un jugador as #dasasco;1;0;1;0;1
@DANIROVIRA Ayuso te est infinitamente agradecida, con el asco que provocas a la gente Dani cualquier crtica tuya es un halago xD.En las plataformas las pelis en las que apareces son automticamente descartadas por la gente para verlas de lo buen actor que eres y repulsivo que nos resultas;1;1;1;0;1
@AlvaritoMorales #Ridiculo Jajajajajaja;1;0;1;0;1
@Rafa_Hernando que puta vergenza insultar a una presidenta como ayuso de la comunidad de Madrid lo que da pena es esta izquierda que tenemos en este pas eso si es vergenza mucha fuerza a ayuso;1;1;1;0;1
Divino el #presidente @mauriciomacri en vez de estar con las personas afectadas por la tormenta, visit un CUARTEL DE BOMBERO pufff #verguenza_total  #Ridculo;1;0;1;0;1
@victorgdlv Para Almeida: carapolla y para Ayuso: IDA, asesina y puta. No son insultos, son unos cariosos apodos de la izquierda.;1;1;1;1;1
@IreneMontero Fuera vende obreros de la Universidad! La gente de izquierdas haciendo escraches al piojoso que duerme a tu lado. Que alegra! Qu se fastidie tu macho alfa por no decir que se joda,que es capaz;1;1;1;1;1
